Referencia;Cuenta;Importe;Moneda;Fecha valor;Tipo;Concepto
OP-202605-00417;ES4921000000600000001023;698,23;EUR;15/05/2026;Egreso;Proveedor
OP-202605-00418;ES0821000000630000001032;800,13;EUR;15/05/2026;Egreso;Proveedor
OP-202605-00419;ES4700490000090000001031;945,43;EUR;15/05/2026;Egreso;Proveedor
OP-202605-00420;ES2000810000520000001015;955,65;EUR;15/05/2026;Egreso;Proveedor
OP-202605-00491;ES2400810000510000003029;1.581,69;EUR;15/05/2026;Ingreso;Cobro cliente
OP-202605-01611;ES0200810000500000009003;8.000,00;EUR;15/05/2026;Egreso;Asesoría
OP-202605-00295;ES2000810000520000001015;1.297,60;EUR;16/05/2026;Egreso;Proveedor
OP-202605-00301;ES6300810000580000001014;642,21;EUR;16/05/2026;Egreso;Proveedor
OP-202605-00309;ES8321000000650000001039;950,29;EUR;16/05/2026;Egreso;Proveedor
OP-202605-00350;ES4500810000510000001002;1.032,59;EUR;16/05/2026;Egreso;Proveedor
OP-202605-00353;ES1121000000640000001026;810,02;EUR;16/05/2026;Egreso;Proveedor
OP-202605-00400;ES9600490000050000001024;1.244,65;EUR;16/05/2026;Egreso;Proveedor
OP-202605-00432;ES7320850000190000001008;258,32;EUR;16/05/2026;Egreso;Proveedor
OP-202605-00439;ES2400810000510000003029;1.592,62;EUR;16/05/2026;Ingreso;Cobro cliente
OP-202605-00508;ES4201820000950000003017;1.391,19;EUR;16/05/2026;Ingreso;Cobro cliente
OP-202605-00364;ES0821000000630000001032;1.024,10;EUR;17/05/2026;Egreso;Proveedor
OP-202605-00461;ES1121000000670000003013;1.790,42;EUR;17/05/2026;Ingreso;Cobro cliente
OP-202605-00465;ES7121000000610000003003;2.462,88;EUR;17/05/2026;Ingreso;Cobro cliente
OP-202605-00324;ES5401820000940000001007;939,80;EUR;18/05/2026;Egreso;Proveedor
OP-202605-00328;ES4921000000600000001023;830,90;EUR;18/05/2026;Egreso;Proveedor
OP-202605-00381;ES4700490000090000001031;994,02;EUR;18/05/2026;Egreso;Proveedor
OP-202605-00448;ES4820850000110000003014;1.834,12;EUR;18/05/2026;Ingreso;Cobro cliente
OP-202605-00450;ES8301820000920000003008;1.869,24;EUR;18/05/2026;Ingreso;Cobro cliente
OP-202605-00466;ES8320850000180000003011;1.984,00;EUR;18/05/2026;Ingreso;Cobro cliente
OP-202605-00479;ES8600490000000000003001;1.983,48;EUR;18/05/2026;Ingreso;Cobro cliente
OP-202605-00521;ES9801820000980000003026;2.001,61;EUR;18/05/2026;Ingreso;Cobro cliente
OP-202605-00362;ES0621000000660000001018;997,94;EUR;19/05/2026;Egreso;Proveedor
OP-202605-00440;ES4320850000130000003006;2.083,73;EUR;19/05/2026;Ingreso;Cobro cliente
OP-202605-00457;ES5501820000920000003027;1.530,27;EUR;19/05/2026;Ingreso;Cobro cliente
OP-202605-00520;ES5501820000920000003027;2.027,60;EUR;19/05/2026;Ingreso;Cobro cliente
OP-202605-00311;ES2321000000660000001003;1.174,38;EUR;20/05/2026;Egreso;Proveedor
OP-202605-00336;ES4121000000610000001021;1.072,45;EUR;20/05/2026;Egreso;Proveedor
OP-202605-00345;ES4721000000630000001009;1.136,63;EUR;20/05/2026;Egreso;Proveedor
OP-202605-00404;ES2321000000660000001003;688,02;EUR;20/05/2026;Egreso;Proveedor
OP-202605-00407;ES1320850000110000001025;977,13;EUR;20/05/2026;Egreso;Proveedor
OP-202605-00389;ES4921000000600000001023;893,24;EUR;21/05/2026;Egreso;Proveedor
OP-202605-00406;ES3020850000110000001010;820,73;EUR;21/05/2026;Egreso;Proveedor
OP-202605-00415;ES4320850000100000001019;715,22;EUR;21/05/2026;Egreso;Proveedor
OP-202605-00429;ES9600490000050000001024;1.226,14;EUR;21/05/2026;Egreso;Proveedor
OP-202605-00476;ES1100810000540000003019;2.309,11;EUR;21/05/2026;Ingreso;Cobro cliente
OP-202605-00485;ES3800810000500000003020;1.234,87;EUR;21/05/2026;Ingreso;Cobro cliente
OP-202605-00494;ES8700810000580000003007;1.708,30;EUR;21/05/2026;Ingreso;Cobro cliente
OP-202605-00518;ES3800810000500000003020;1.851,97;EUR;21/05/2026;Ingreso;Cobro cliente
OP-202605-00527;ES5820850000190000003024;2.504,04;USD;21/05/2026;Ingreso;Cobro exportación
OP-202605-00320;ES4320850000100000001019;676,55;EUR;22/05/2026;Egreso;Proveedor
OP-202605-00355;ES8321000000650000001039;962,77;EUR;22/05/2026;Egreso;Proveedor
OP-202605-00386;ES0621000000660000001018;721,25;EUR;22/05/2026;Egreso;Proveedor
OP-202605-00413;ES4500810000510000001002;1.308,59;EUR;22/05/2026;Egreso;Proveedor
OP-202605-00425;ES0821000000630000001032;1.171,48;EUR;22/05/2026;Egreso;Proveedor
OP-202605-00458;ES2400810000510000003029;1.930,74;EUR;22/05/2026;Ingreso;Cobro cliente
OP-202605-00497;ES4201820000950000003017;1.878,50;EUR;22/05/2026;Ingreso;Cobro cliente
OP-202605-00498;ES1121000000670000003013;1.578,85;EUR;22/05/2026;Ingreso;Cobro cliente
OP-202605-00522;ES7420850000170000003028;1.630,23;EUR;22/05/2026;Ingreso;Cobro cliente
OP-202605-00297;ES1121000000640000001026;875,36;EUR;23/05/2026;Egreso;Proveedor
OP-202605-00302;ES4500810000510000001002;422,02;EUR;23/05/2026;Egreso;Proveedor
OP-202605-00315;ES0220850000130000001028;894,61;EUR;23/05/2026;Egreso;Proveedor
OP-202605-00374;ES1520850000100000001038;556,34;EUR;23/05/2026;Egreso;Proveedor
OP-202605-00405;ES8321000000650000001039;1.166,38;EUR;23/05/2026;Egreso;Proveedor
OP-202605-00489;ES9200810000560000003015;2.810,17;EUR;23/05/2026;Ingreso;Cobro cliente
OP-202605-00495;ES0720850000140000003023;2.432,24;EUR;23/05/2026;Ingreso;Cobro cliente
OP-202605-00517;ES3520850000140000003004;1.936,34;EUR;23/05/2026;Ingreso;Cobro cliente
OP-202605-00523;ES2400810000510000003029;3.236,57;USD;23/05/2026;Ingreso;Cobro exportación
OP-202605-00316;ES6000810000570000001020;775,39;EUR;24/05/2026;Egreso;Proveedor
OP-202605-00329;ES4921000000600000001023;1.084,96;EUR;24/05/2026;Egreso;Proveedor
OP-202605-00334;ES7921000000690000001012;1.041,02;EUR;24/05/2026;Egreso;Proveedor
OP-202605-00356;ES2000810000520000001015;1.204,69;EUR;24/05/2026;Egreso;Proveedor
OP-202605-00359;ES9521000000670000001016;898,31;EUR;24/05/2026;Egreso;Proveedor
OP-202605-00377;ES1520850000100000001038;992,88;EUR;24/05/2026;Egreso;Proveedor
OP-202605-00387;ES4320850000100000001019;708,22;EUR;24/05/2026;Egreso;Proveedor
OP-202605-00411;ES2000810000520000001015;836,85;EUR;24/05/2026;Egreso;Proveedor
OP-202605-00477;ES6900490000000000003016;1.354,31;EUR;24/05/2026;Ingreso;Cobro cliente
OP-202605-00492;ES4000490000050000003002;2.369,52;EUR;24/05/2026;Ingreso;Cobro cliente
OP-202605-00503;ES2101820000990000003005;2.166,77;EUR;24/05/2026;Ingreso;Cobro cliente
OP-202605-00325;ES7520850000160000001022;1.108,83;EUR;25/05/2026;Egreso;Proveedor
OP-202605-00357;ES5401820000940000001007;500,77;EUR;25/05/2026;Egreso;Proveedor
OP-202605-00394;ES4600810000580000001029;1.010,10;EUR;25/05/2026;Egreso;Proveedor
OP-202605-00427;ES6000810000570000001020;865,50;EUR;25/05/2026;Egreso;Proveedor
OP-202605-00436;ES1100810000540000003019;1.614,43;EUR;25/05/2026;Ingreso;Cobro cliente
OP-202605-00446;ES7121000000610000003003;1.782,88;EUR;25/05/2026;Ingreso;Cobro cliente
OP-202605-00481;ES2400810000510000003029;2.096,46;EUR;25/05/2026;Ingreso;Cobro cliente
OP-202605-00529;ES4701820000930000003025;2.288,80;USD;25/05/2026;Ingreso;Cobro exportación
OP-202605-00304;ES7601820000920000001000;1.167,10;EUR;26/05/2026;Egreso;Proveedor
OP-202605-00341;ES9600490000050000001024;292,20;EUR;26/05/2026;Egreso;Proveedor
OP-202605-00344;ES7601820000920000001000;808,60;EUR;26/05/2026;Egreso;Proveedor
OP-202605-00422;ES2400490000040000001011;485,21;EUR;26/05/2026;Egreso;Proveedor
OP-202605-00434;ES1621000000650000003021;2.898,43;EUR;26/05/2026;Ingreso;Cobro cliente
OP-202605-00470;ES2400810000510000003029;1.561,46;EUR;26/05/2026;Ingreso;Cobro cliente
OP-202605-00473;ES5721000000620000003012;2.602,78;EUR;26/05/2026;Ingreso;Cobro cliente
OP-202605-00526;ES5501820000920000003027;2.769,52;USD;26/05/2026;Ingreso;Cobro exportación
OP-202605-00268;ES8020850000140000002000;2.769,75;EUR;27/05/2026;Egreso;Nómina
OP-202605-00269;ES6601820000990000002001;2.803,00;EUR;27/05/2026;Egreso;Nómina
OP-202605-00270;ES8820850000130000002002;1.949,50;EUR;27/05/2026;Egreso;Nómina
OP-202605-00271;ES5500490000080000002003;2.881,59;EUR;27/05/2026;Egreso;Nómina
OP-202605-00272;ES1621000000620000002004;2.719,31;EUR;27/05/2026;Egreso;Nómina
OP-202605-00273;ES5020850000170000002005;2.023,28;EUR;27/05/2026;Egreso;Nómina
OP-202605-00274;ES0720850000110000002006;2.116,19;EUR;27/05/2026;Egreso;Nómina
OP-202605-00275;ES7100490000060000002007;2.869,87;EUR;27/05/2026;Egreso;Nómina
OP-202605-00276;ES4701820000900000002008;2.023,92;EUR;27/05/2026;Egreso;Nómina
OP-202605-00277;ES8321000000650000002009;3.125,97;EUR;27/05/2026;Egreso;Nómina
OP-202605-00278;ES9320850000110000002010;2.736,10;EUR;27/05/2026;Egreso;Nómina
OP-202605-00279;ES6421000000660000002011;2.929,99;EUR;27/05/2026;Egreso;Nómina
OP-202605-00280;ES0420850000100000002012;1.880,00;EUR;27/05/2026;Egreso;Nómina
OP-202605-00281;ES7221000000650000002013;2.057,29;EUR;27/05/2026;Egreso;Nómina
OP-202605-00282;ES8220850000110000002014;2.966,04;EUR;27/05/2026;Egreso;Nómina
OP-202605-00283;ES7600490000040000002015;3.121,91;EUR;27/05/2026;Egreso;Nómina
OP-202605-00284;ES1000810000590000002016;2.422,16;EUR;27/05/2026;Egreso;Nómina
OP-202605-00285;ES7120850000130000002017;3.083,32;EUR;27/05/2026;Egreso;Nómina
OP-202605-00286;ES1800810000580000002018;2.881,81;EUR;27/05/2026;Egreso;Nómina
OP-202605-00287;ES1401820000920000002019;2.695,89;EUR;27/05/2026;Egreso;Nómina
OP-202605-00288;ES9600810000590000002020;2.029,12;EUR;27/05/2026;Egreso;Nómina
OP-202605-00289;ES6020850000130000002021;1.944,38;EUR;27/05/2026;Egreso;Nómina
OP-202605-00290;ES0700810000580000002022;2.874,74;EUR;27/05/2026;Egreso;Nómina
OP-202605-00291;ES0301820000920000002023;2.192,49;EUR;27/05/2026;Egreso;Nómina
OP-202605-00292;ES5401820000970000002024;2.334,28;EUR;27/05/2026;Egreso;Nómina
OP-202605-00326;ES4320850000100000001019;896,54;EUR;27/05/2026;Egreso;Proveedor
OP-202605-00369;ES1520850000100000001038;944,97;EUR;27/05/2026;Egreso;Proveedor
OP-202605-00378;ES3621000000630000001013;1.127,18;EUR;27/05/2026;Egreso;Proveedor
OP-202605-00402;ES7320850000190000001008;475,26;EUR;27/05/2026;Egreso;Proveedor
OP-202605-00408;ES7921000000690000001012;756,39;EUR;27/05/2026;Egreso;Proveedor
OP-202605-00421;ES4600810000580000001029;974,52;EUR;27/05/2026;Egreso;Proveedor
OP-202605-00438;ES7420850000170000003028;2.435,99;EUR;27/05/2026;Ingreso;Cobro cliente
OP-202605-00456;ES9500810000570000003009;2.091,06;EUR;27/05/2026;Ingreso;Cobro cliente
OP-202605-00486;ES1121000000670000003013;1.890,60;EUR;27/05/2026;Ingreso;Cobro cliente
OP-202605-00507;ES1621000000650000003021;1.431,62;EUR;27/05/2026;Ingreso;Cobro cliente
OP-202605-00447;ES8320850000180000003011;1.250,14;EUR;28/05/2026;Ingreso;Cobro cliente
OP-202605-00506;ES5721000000620000003012;2.457,96;EUR;28/05/2026;Ingreso;Cobro cliente
OP-202605-00509;ES3200490000060000003000;1.346,22;EUR;28/05/2026;Ingreso;Cobro cliente
